title,alcohol,volume,sale,savings,price,inventory,link
The Balvenie 17 Years Old Doublewood,43 %,750 ml,,,$268.00,,https://www.saq.com/page/en/saqcom/scotch-single-malt/the-balvenie-17-years-old-doublewood/12639901
The Balvenie 12 ans Single Barrel,47.8 %,750 ml,,,$141.00,,https://www.saq.com/page/en/saqcom/scotch-single-malt/the-balvenie-12-ans-single-barrel/12669449
The Dalmore Quintessence,45 %,700 ml,,,"$1,995.25",,https://www.saq.com/page/en/saqcom/scotch-single-malt/the-dalmore-quintessence/13321065
The Dalmore 25 Years Old Highlands,42 %,750 ml,,,"$2,500.00",,https://www.saq.com/page/en/saqcom/scotch-single-malt/the-dalmore-25-years-old-highlands/13237710
The Balvenie 40 yo Scotch Single Malt,48.5 %,750 ml,,,"$10,895.00",,https://www.saq.com/page/en/saqcom/scotch-single-malt/the-balvenie-40-yo-scotch-single-malt/12982654
The Dalmore 18 Years Old Highland Scotch Single Malt,43 %,750 ml,,,$200.25,,https://www.saq.com/page/en/saqcom/scotch-single-malt/the-dalmore-18-years-old-highland-scotch-single-malt/11618009
The Arran Malt 10 Years Old Scotch Single Malt,46 %,700 ml,,,$58.00,,https://www.saq.com/page/en/saqcom/scotch-single-malt/the-arran-malt-10-years-old-scotch-single-malt/10784144
The Balvenie 25 yo Single Barrel Scotch Single Malt,47.8 %,700 ml,,,"$1,307.00",,https://www.saq.com/page/en/saqcom/scotch-single-malt/the-balvenie-25-yo-single-barrel-scotch-single-malt/12982523
The Arran Malt The Bothy Quarter Cask batch no.3 Limited Edition Écosse Single Malt Scotch Whisky,53.2 %,700 ml,,,$93.25,,https://www.saq.com/page/en/saqcom/scotch-single-malt/the-arran-malt-the-bothy-quarter-cask-batch-no3-limited-edition-ecosse-single-malt-scotch-whisky/13631961
The Balvenie 14 Years Old Caribbean Cask Scotch Single Malt,43 %,750 ml,,,$127.75,,https://www.saq.com/page/en/saqcom/scotch-single-malt/the-balvenie-14-years-old-caribbean-cask-scotch-single-malt/11909965
The Arran Malt 18 Years Old,46 %,700 ml,,,$162.50,,https://www.saq.com/page/en/saqcom/scotch-single-malt/the-arran-malt-18-years-old/13299574
The Balvenie TUN 1509,50.3 %,750 ml,,,$745.00,,https://www.saq.com/page/en/saqcom/scotch-single-malt/the-balvenie-tun-1509/13197771
