title,alcohol,volume,sale,savings,price,inventory,link
White Lightnin' Moonshine,40%,750 mL bottle,,,$30.40,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/white-lightnin-moonshine-512632
Whistlepig Whisky,50%,750 mL bottle,,,$97.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/whistlepig-whisky-469957
Whisky Tango Foxtrot Craft Grain Spirit,43%,750 mL bottle,,,$40.15,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/whisky-tango-foxtrot-craft-grain-spirit-512624
White Owl Whisky,39.6%,750 mL bottle,,,$39.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/white-owl-whisky-194878
Westland Sherry Wood American Single Malt Whiskey,46%,750 mL bottle,,,$107.00,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/westland-sherry-wood-american-single-malt-whiskey%09-644195
West Cork Original 10 Year Old Single Malt Irish Whiskey,40%,700 mL bottle,,,$61.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/west-cork-original-10-year-old-single-malt-irish-whiskey-463638
West Cork Bourbon Cask Irish Whiskey,40%,700 mL bottle,,,$44.05,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/west-cork-bourbon-cask-irish-whiskey-367722
Westland American Oak Single Malt Whiskey,46%,750 mL bottle,,,$99.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/westland-american-oak-single-malt-whiskey-582601
West Cork 12 Yo Single Malt Port Cask Finish,43%,750 mL bottle,,,$87.10,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/west-cork-12-yo-single-malt-port-cask-finish-619239
West Cork Cask Strength Irish Whiskey,62%,700 mL bottle,,,$55.60,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/west-cork-cask-strength-irish-whiskey-543579
West Cork Glengarriff Series Bog Oak Single Malt,43%,700 mL bottle,,,$62.65,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/west-cork-glengarriff-series-bog-oak-single-malt%09-619213
West Cork 12 YO Single Malt Cask Finish Whiskey,43%,700 mL bottle,,,$87.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/west-cork-12-yo-single-malt-cask-finish-whiskey-542761
Wendel Clark Alumni Series Whisky,41.6%,750 mL bottle,,,$44.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/wendel-clark-alumni-series-whisky-634477
Crown Royal Black Whisky,45%,1140 mL bottle,,,$45.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/crown-royal-black-whisky-276618
Crown Royal Black,45%,750 mL bottle,,,$34.45,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/crown-royal-black-224352
Craigellachie 23 Year Old Speyside Single Malt Scotch Whisky,46%,750 mL gift,,,$535.85,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/craigellachie-23-year-old-speyside-single-malt-scotch-whisky-446880
Crown Royal Apple,36%,375 mL bottle,,,$16.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/crown-royal-apple-479899
